log_wage,years_of_schooling,year_of_birth,quarter_of_birth,state_of_birth
3.920322,9.0,37.0,2.0,47.0
5.664895,12.0,37.0,2.0,47.0
5.595926,4.0,37.0,2.0,47.0
8.006645,8.0,37.0,2.0,47.0
5.952494,12.0,37.0,2.0,47.0
5.492982,6.0,37.0,2.0,47.0
5.704615,12.0,37.0,2.0,47.0
5.818998,8.0,37.0,2.0,47.0
4.424514,9.0,37.0,2.0,21.0
5.011329,6.0,37.0,2.0,47.0
5.455896,12.0,37.0,2.0,47.0
5.729413,9.0,37.0,2.0,47.0
6.175587,8.0,37.0,2.0,47.0
0.9501923,9.0,37.0,2.0,47.0
5.259597,9.0,37.0,2.0,47.0
6.288895,12.0,37.0,2.0,47.0
5.441835,6.0,37.0,2.0,47.0
5.879942,12.0,37.0,2.0,47.0
4.566949,13.0,37.0,2.0,21.0
5.097166,12.0,37.0,2.0,47.0
6.036604,20.0,37.0,2.0,13.0
5.546763,9.0,37.0,2.0,47.0
5.62061,12.0,37.0,2.0,47.0
4.749104,8.0,37.0,2.0,47.0
5.442823,12.0,37.0,2.0,39.0
5.729413,12.0,37.0,2.0,47.0
5.790019,20.0,37.0,2.0,47.0
3.574396,12.0,37.0,2.0,47.0
5.517993,12.0,37.0,2.0,47.0
5.259597,11.0,37.0,2.0,47.0
5.88957,11.0,37.0,2.0,47.0
5.88957,12.0,37.0,2.0,47.0
5.839355,12.0,37.0,2.0,47.0
5.203632,12.0,37.0,2.0,51.0
5.011276,4.0,37.0,2.0,47.0
4.631082,8.0,37.0,2.0,47.0
6.2148,8.0,37.0,2.0,47.0
5.600272,7.0,37.0,2.0,47.0
6.11797,12.0,37.0,2.0,47.0
5.631005,7.0,37.0,2.0,47.0
5.574272,8.0,37.0,2.0,47.0
5.728788,5.0,37.0,2.0,47.0
6.39709,12.0,37.0,2.0,47.0
5.790019,12.0,37.0,2.0,13.0
5.085338,17.0,37.0,2.0,47.0
6.511145,18.0,37.0,2.0,47.0
5.742316,10.0,37.0,2.0,47.0
6.001272,16.0,37.0,2.0,47.0
5.307411,8.0,37.0,2.0,47.0
5.490605,6.0,37.0,2.0,47.0
5.952494,12.0,37.0,2.0,36.0
6.281727,17.0,37.0,2.0,42.0
5.218795,12.0,37.0,2.0,47.0
5.521845,8.0,37.0,2.0,47.0
4.863757,4.0,37.0,2.0,47.0
6.252534,8.0,37.0,2.0,47.0
5.550187,7.0,37.0,2.0,47.0
5.835991,13.0,37.0,2.0,47.0
5.847161,12.0,37.0,2.0,47.0
1.419394,13.0,37.0,2.0,53.0
6.340065,14.0,37.0,2.0,53.0
5.281298,12.0,37.0,2.0,46.0
5.10792,14.0,37.0,2.0,48.0
6.763285,12.0,37.0,2.0,36.0
5.901214,14.0,37.0,2.0,53.0
5.920632,12.0,37.0,2.0,53.0
5.766215,12.0,37.0,2.0,6.0
5.567867,12.0,37.0,2.0,20.0
5.664895,12.0,37.0,2.0,53.0
6.583438,13.0,37.0,2.0,38.0
5.952494,12.0,37.0,2.0,27.0
6.109525,14.0,37.0,2.0,42.0
6.060735,12.0,37.0,2.0,53.0
5.748831,14.0,37.0,2.0,27.0
6.175587,17.0,37.0,2.0,20.0
8.130059,12.0,37.0,2.0,41.0
6.291754,12.0,37.0,2.0,53.0
6.162302,12.0,37.0,2.0,53.0
5.259597,8.0,37.0,2.0,53.0
6.134774,12.0,37.0,2.0,19.0
6.081434,11.0,37.0,2.0,46.0
6.134774,11.0,37.0,2.0,53.0
6.409058,16.0,37.0,2.0,53.0
4.829083,12.0,37.0,2.0,53.0
5.916314,13.0,37.0,2.0,53.0
5.704103,12.0,37.0,2.0,53.0
5.790019,11.0,37.0,2.0,53.0
5.992185,12.0,37.0,2.0,53.0
3.752441,20.0,37.0,2.0,55.0
6.655218,18.0,37.0,2.0,53.0
6.383647,18.0,37.0,2.0,53.0
5.055996,14.0,37.0,2.0,49.0
7.274,20.0,37.0,2.0,53.0
6.001272,12.0,37.0,2.0,6.0
6.725559,16.0,37.0,2.0,53.0
5.927182,8.0,37.0,2.0,49.0
6.134774,11.0,37.0,2.0,53.0
5.367503,12.0,37.0,2.0,17.0
5.952494,8.0,37.0,2.0,38.0
6.337403,12.0,37.0,2.0,53.0
6.453171,12.0,37.0,2.0,6.0
6.397138,20.0,37.0,2.0,6.0
5.855458,8.0,37.0,2.0,53.0
5.729413,8.0,37.0,2.0,30.0
6.494713,17.0,37.0,2.0,46.0
6.304057,11.0,37.0,2.0,20.0
5.501651,9.0,37.0,2.0,8.0
6.868635,17.0,37.0,2.0,53.0
6.107751,12.0,37.0,2.0,19.0
6.134774,19.0,37.0,2.0,53.0
6.134774,11.0,37.0,2.0,49.0
5.704199,20.0,37.0,2.0,12.0
5.847161,12.0,37.0,2.0,4.0
5.886382,12.0,37.0,2.0,41.0
5.901214,12.0,37.0,2.0,31.0
6.175587,16.0,37.0,2.0,27.0
6.717828,14.0,37.0,2.0,35.0
6.301828,12.0,37.0,2.0,53.0
6.340065,11.0,37.0,2.0,53.0
5.68118,9.0,37.0,2.0,53.0
6.594229,17.0,37.0,2.0,41.0
6.175587,9.0,37.0,2.0,27.0
6.173994,12.0,37.0,2.0,53.0
6.175587,11.0,37.0,2.0,40.0
6.252534,16.0,37.0,2.0,53.0
3.586293,11.0,37.0,2.0,42.0
5.927204,17.0,37.0,2.0,53.0
5.729413,12.0,37.0,2.0,53.0
6.437918,12.0,37.0,2.0,53.0
6.001272,18.0,37.0,2.0,53.0
6.092223,15.0,37.0,2.0,53.0
5.441835,14.0,37.0,2.0,30.0
5.839915,15.0,37.0,2.0,53.0
5.952494,11.0,37.0,2.0,53.0
5.339293,7.0,37.0,2.0,23.0
6.654722,10.0,37.0,2.0,20.0
5.901214,12.0,37.0,2.0,56.0
5.847161,12.0,37.0,2.0,55.0
5.664895,13.0,37.0,2.0,53.0
5.901214,20.0,37.0,2.0,53.0
5.704199,12.0,37.0,2.0,29.0
6.397096,12.0,37.0,2.0,53.0
5.901214,14.0,37.0,2.0,2.0
6.367494,20.0,37.0,2.0,36.0
6.551284,14.0,37.0,2.0,6.0
6.545006,19.0,37.0,2.0,6.0
6.437905,18.0,37.0,2.0,41.0
5.441835,12.0,37.0,2.0,30.0
5.998192,12.0,37.0,2.0,53.0
5.664895,13.0,37.0,2.0,16.0
4.945207,12.0,37.0,2.0,21.0
7.130976,15.0,37.0,2.0,53.0
6.258441,18.0,37.0,2.0,53.0
4.911867,16.0,37.0,2.0,53.0
5.013409,20.0,37.0,2.0,2.0
6.403479,16.0,37.0,2.0,36.0
5.330932,20.0,37.0,2.0,54.0
6.645516,20.0,37.0,2.0,37.0
5.232209,16.0,37.0,2.0,53.0
6.374254,12.0,37.0,2.0,53.0
6.143071,16.0,37.0,2.0,55.0
5.985437,12.0,37.0,2.0,42.0
4.749104,10.0,37.0,2.0,53.0
6.645516,19.0,37.0,2.0,53.0
6.32398,12.0,37.0,2.0,53.0
6.134774,13.0,37.0,2.0,48.0
5.652489,15.0,37.0,2.0,47.0
6.32398,12.0,37.0,2.0,46.0
6.005073,12.0,37.0,2.0,55.0
5.911115,14.0,37.0,2.0,53.0
5.38617,16.0,37.0,2.0,41.0
7.176093,12.0,37.0,2.0,53.0
6.645516,12.0,37.0,2.0,53.0
5.952494,12.0,37.0,2.0,53.0
6.351188,18.0,37.0,2.0,41.0
6.087002,17.0,37.0,2.0,54.0
6.024797,17.0,37.0,2.0,27.0
6.32398,12.0,37.0,2.0,53.0
5.259597,8.0,37.0,2.0,17.0
6.430185,16.0,37.0,2.0,53.0
6.357876,14.0,37.0,2.0,18.0
7.274,16.0,37.0,2.0,53.0
6.620201,17.0,37.0,2.0,42.0
5.952494,13.0,37.0,2.0,35.0
6.40856,12.0,37.0,2.0,27.0
6.252534,12.0,37.0,2.0,37.0
6.134774,12.0,37.0,2.0,18.0
6.134774,12.0,37.0,2.0,40.0
6.288895,14.0,37.0,2.0,53.0
6.763285,16.0,37.0,2.0,29.0
6.618148,12.0,37.0,2.0,38.0
6.359873,18.0,37.0,2.0,53.0
6.763285,20.0,37.0,2.0,20.0
6.057279,14.0,37.0,2.0,53.0
5.847161,13.0,37.0,2.0,53.0
6.140175,16.0,37.0,2.0,53.0
6.040493,11.0,37.0,2.0,30.0
5.624087,15.0,37.0,2.0,39.0
6.112022,12.0,37.0,2.0,41.0
6.047781,9.0,37.0,2.0,53.0
6.13976,14.0,37.0,2.0,49.0
5.584436,13.0,37.0,2.0,53.0
5.579175,12.0,37.0,2.0,38.0
5.259597,11.0,37.0,2.0,53.0
5.123822,14.0,37.0,2.0,39.0
6.44404,12.0,37.0,2.0,53.0
6.57939,12.0,37.0,2.0,41.0
5.665561,14.0,37.0,2.0,27.0
5.790019,12.0,37.0,2.0,39.0
6.183157,12.0,37.0,2.0,16.0
6.980523,16.0,37.0,2.0,36.0
6.032537,11.0,37.0,2.0,53.0
5.809643,13.0,37.0,2.0,36.0
6.502498,11.0,37.0,2.0,51.0
6.094573,9.0,37.0,2.0,1.0
6.283225,16.0,37.0,2.0,26.0
6.003593,6.0,37.0,2.0,51.0
5.878469,12.0,37.0,2.0,51.0
5.259597,12.0,37.0,2.0,51.0
6.047781,14.0,37.0,2.0,51.0
3.365304,16.0,37.0,2.0,51.0
6.868635,19.0,37.0,2.0,36.0
5.354861,12.0,37.0,2.0,54.0
6.252534,17.0,37.0,2.0,36.0
5.521845,12.0,37.0,2.0,51.0
6.214858,12.0,37.0,2.0,51.0
5.011302,10.0,37.0,2.0,51.0
4.939408,7.0,37.0,2.0,51.0
5.441835,5.0,37.0,2.0,54.0
5.664895,11.0,37.0,2.0,51.0
5.616421,12.0,37.0,2.0,51.0
5.521845,11.0,37.0,2.0,51.0
5.42898,6.0,37.0,2.0,51.0
5.874553,12.0,37.0,2.0,51.0
6.182291,16.0,37.0,2.0,51.0
6.320169,14.0,37.0,2.0,36.0
5.728788,16.0,37.0,2.0,37.0
6.18514,13.0,37.0,2.0,51.0
5.869134,12.0,37.0,2.0,51.0
5.015112,11.0,37.0,2.0,51.0
5.912151,8.0,37.0,2.0,51.0
5.595926,12.0,37.0,2.0,17.0
5.259597,12.0,37.0,2.0,51.0
5.935257,8.0,37.0,2.0,51.0
5.461253,11.0,37.0,2.0,51.0
5.004366,8.0,37.0,2.0,51.0
6.047781,8.0,37.0,2.0,47.0
5.760175,12.0,37.0,2.0,1.0
5.837487,12.0,37.0,2.0,42.0
5.927204,11.0,37.0,2.0,29.0
5.611513,6.0,37.0,2.0,54.0
5.656194,12.0,37.0,2.0,51.0
5.862593,12.0,37.0,2.0,51.0
5.635133,14.0,37.0,2.0,51.0
5.743065,8.0,37.0,2.0,51.0
6.123041,7.0,37.0,2.0,51.0
5.193561,12.0,37.0,2.0,51.0
5.236974,11.0,37.0,2.0,51.0
5.913773,10.0,37.0,2.0,51.0
6.135805,7.0,37.0,2.0,51.0
5.394082,8.0,37.0,2.0,51.0
5.847161,16.0,37.0,2.0,51.0
6.155389,8.0,37.0,2.0,51.0
4.972081,9.0,37.0,2.0,37.0
4.703971,12.0,37.0,2.0,54.0
6.092223,12.0,37.0,2.0,51.0
6.129343,10.0,37.0,2.0,51.0
5.441835,6.0,37.0,2.0,51.0
5.186827,0.0,37.0,2.0,51.0
5.521845,12.0,37.0,2.0,51.0
6.527533,9.0,37.0,2.0,54.0
5.298817,7.0,37.0,2.0,51.0
5.24755,7.0,37.0,2.0,51.0
5.394082,9.0,37.0,2.0,51.0
5.036578,6.0,37.0,2.0,51.0
5.627321,12.0,37.0,2.0,51.0
5.664895,10.0,37.0,2.0,51.0
5.036578,10.0,37.0,2.0,51.0
5.213304,7.0,37.0,2.0,51.0
5.561066,8.0,37.0,2.0,51.0
5.259597,16.0,37.0,2.0,51.0
5.48264,20.0,37.0,2.0,23.0
5.773416,13.0,37.0,2.0,37.0
6.306591,9.0,37.0,2.0,51.0
5.561066,12.0,37.0,2.0,36.0
5.863686,10.0,37.0,2.0,51.0
5.379099,8.0,37.0,2.0,51.0
5.874553,12.0,37.0,2.0,51.0
2.82171,12.0,37.0,2.0,51.0
5.829228,12.0,37.0,2.0,51.0
6.397346,13.0,37.0,2.0,23.0
5.847161,12.0,37.0,2.0,51.0
3.921973,6.0,37.0,2.0,51.0
7.052288,13.0,37.0,2.0,51.0
4.292947,15.0,37.0,2.0,54.0
6.047781,11.0,37.0,2.0,51.0
5.774241,5.0,37.0,2.0,37.0
5.901214,12.0,37.0,2.0,51.0
6.070249,16.0,37.0,2.0,11.0
5.31861,12.0,37.0,2.0,51.0
5.631005,6.0,37.0,2.0,54.0
5.38617,7.0,37.0,2.0,37.0
6.458972,18.0,37.0,2.0,51.0
5.521845,12.0,37.0,2.0,36.0
6.076495,12.0,37.0,2.0,5.0
5.786484,13.0,37.0,2.0,6.0
5.901214,16.0,37.0,2.0,17.0
6.550943,16.0,37.0,2.0,19.0
5.790019,12.0,37.0,2.0,42.0
6.216337,16.0,37.0,2.0,42.0
7.274,20.0,37.0,2.0,51.0
6.131444,13.0,37.0,2.0,42.0
6.594229,18.0,37.0,2.0,51.0
5.617121,12.0,37.0,2.0,13.0
4.888222,12.0,37.0,2.0,17.0
6.010277,12.0,37.0,2.0,47.0
6.053672,12.0,37.0,2.0,51.0
5.087715,13.0,37.0,2.0,51.0
5.5439,12.0,37.0,2.0,13.0
6.134774,12.0,37.0,2.0,37.0
6.134774,18.0,37.0,2.0,17.0
5.847161,12.0,37.0,2.0,24.0
4.829424,7.0,37.0,2.0,51.0
6.175587,12.0,37.0,2.0,51.0
6.540169,12.0,37.0,2.0,36.0
6.014984,12.0,37.0,2.0,5.0
3.547072,14.0,37.0,2.0,42.0
6.422404,13.0,37.0,2.0,34.0
6.453171,20.0,37.0,2.0,51.0
5.441835,13.0,37.0,2.0,51.0
5.749822,9.0,37.0,2.0,51.0
5.531792,10.0,37.0,2.0,51.0
6.130599,12.0,37.0,2.0,47.0
5.981256,20.0,37.0,2.0,42.0
6.477165,12.0,37.0,2.0,51.0
6.422404,16.0,37.0,2.0,37.0
6.194602,17.0,37.0,2.0,21.0
5.664895,18.0,37.0,2.0,36.0
5.784121,6.0,37.0,2.0,51.0
6.252534,12.0,37.0,2.0,51.0
6.047781,14.0,37.0,2.0,51.0
5.989299,9.0,37.0,2.0,51.0
6.047781,10.0,37.0,2.0,51.0
6.483019,16.0,37.0,2.0,51.0
6.288895,16.0,37.0,2.0,37.0
6.39066,12.0,37.0,2.0,37.0
6.175587,19.0,37.0,2.0,51.0
6.241362,20.0,37.0,2.0,24.0
6.063114,12.0,37.0,2.0,51.0
5.952494,14.0,37.0,2.0,51.0
6.175587,12.0,37.0,2.0,51.0
6.001272,17.0,37.0,2.0,51.0
6.08393,12.0,37.0,2.0,51.0
6.252534,16.0,37.0,2.0,25.0
6.567565,16.0,37.0,2.0,51.0
6.175587,10.0,37.0,2.0,51.0
6.129672,12.0,37.0,2.0,54.0
6.079097,12.0,37.0,2.0,51.0
6.357876,16.0,37.0,2.0,51.0
5.858208,17.0,37.0,2.0,51.0
5.790019,12.0,37.0,2.0,51.0
5.561066,12.0,37.0,2.0,42.0
6.372146,9.0,37.0,2.0,51.0
5.664895,7.0,37.0,2.0,51.0
6.414562,14.0,37.0,2.0,42.0
5.441835,12.0,37.0,2.0,24.0
6.288895,16.0,37.0,2.0,51.0
5.847161,12.0,37.0,2.0,54.0
5.073369,12.0,37.0,2.0,42.0
5.259597,10.0,37.0,2.0,51.0
6.29849,16.0,37.0,2.0,47.0
6.04277,9.0,37.0,2.0,51.0
6.047781,12.0,37.0,2.0,13.0
6.175587,14.0,37.0,2.0,42.0
6.155389,12.0,37.0,2.0,54.0
6.259912,17.0,37.0,2.0,42.0
6.204363,12.0,37.0,2.0,48.0
6.422404,14.0,37.0,2.0,37.0
6.422404,12.0,37.0,2.0,51.0
5.441835,12.0,37.0,2.0,17.0
6.32398,19.0,37.0,2.0,36.0
6.073878,20.0,37.0,2.0,12.0
5.790019,13.0,37.0,2.0,12.0
6.453171,17.0,37.0,2.0,26.0
6.32398,20.0,37.0,2.0,42.0
6.2148,17.0,37.0,2.0,29.0
5.549899,13.0,37.0,2.0,25.0
6.288895,16.0,37.0,2.0,34.0
6.483019,16.0,37.0,2.0,44.0
6.335634,16.0,37.0,2.0,28.0
6.510001,16.0,37.0,2.0,54.0
6.812705,20.0,37.0,2.0,36.0
6.57161,16.0,37.0,2.0,34.0
6.6073,18.0,37.0,2.0,23.0
6.2148,17.0,37.0,2.0,39.0
6.453171,18.0,37.0,2.0,6.0
6.966119,18.0,37.0,2.0,36.0
6.419588,20.0,37.0,2.0,29.0
6.620201,17.0,37.0,2.0,42.0
6.580986,20.0,37.0,2.0,29.0
6.010277,9.0,37.0,2.0,45.0
6.344455,16.0,37.0,2.0,51.0
6.736944,16.0,37.0,2.0,36.0
5.952494,12.0,37.0,2.0,51.0
6.357876,16.0,37.0,2.0,53.0
6.244354,17.0,37.0,2.0,13.0
4.282259,19.0,37.0,2.0,48.0
5.975716,7.0,37.0,2.0,51.0
6.291035,12.0,37.0,2.0,19.0
5.760175,12.0,37.0,2.0,42.0
6.763285,16.0,37.0,2.0,10.0
6.512002,12.0,37.0,2.0,11.0
6.464918,16.0,37.0,2.0,8.0
6.907851,16.0,37.0,2.0,37.0
6.483019,18.0,37.0,2.0,26.0
6.670206,16.0,37.0,2.0,34.0
5.847161,20.0,37.0,2.0,21.0
5.442251,10.0,37.0,2.0,27.0
6.092223,12.0,37.0,2.0,55.0
6.386721,9.0,37.0,2.0,17.0
5.405201,10.0,37.0,2.0,21.0
6.175587,17.0,37.0,2.0,55.0
6.357876,16.0,37.0,2.0,55.0
5.521845,12.0,37.0,2.0,55.0
6.229743,17.0,37.0,2.0,55.0
6.512002,12.0,37.0,2.0,55.0
5.952494,12.0,37.0,2.0,55.0
5.952494,12.0,37.0,2.0,55.0
6.17158,17.0,37.0,2.0,55.0
5.744297,13.0,37.0,2.0,55.0
5.675969,12.0,37.0,2.0,55.0
5.544651,12.0,37.0,2.0,55.0
4.701389,11.0,37.0,2.0,55.0
5.814991,12.0,37.0,2.0,29.0
6.684737,9.0,37.0,2.0,55.0
5.911682,17.0,37.0,2.0,55.0
6.25563,19.0,37.0,2.0,35.0
5.48304,10.0,37.0,2.0,55.0
6.001272,12.0,37.0,2.0,26.0
5.704116,12.0,37.0,2.0,55.0
5.729413,12.0,37.0,2.0,55.0
5.952494,16.0,37.0,2.0,55.0
6.259545,12.0,37.0,2.0,55.0
6.288895,12.0,37.0,2.0,26.0
5.952494,16.0,37.0,2.0,55.0
6.001272,12.0,37.0,2.0,55.0
5.790019,12.0,37.0,2.0,55.0
5.818998,15.0,37.0,2.0,55.0
6.092223,12.0,37.0,2.0,55.0
6.061322,12.0,37.0,2.0,55.0
5.952494,20.0,37.0,2.0,55.0
6.047781,16.0,37.0,2.0,55.0
5.952494,12.0,37.0,2.0,55.0
5.298798,8.0,37.0,2.0,55.0
6.32398,10.0,37.0,2.0,55.0
5.956983,8.0,37.0,2.0,55.0
4.121224,16.0,37.0,2.0,1.0
5.013835,12.0,37.0,2.0,17.0
6.001272,16.0,37.0,2.0,13.0
5.886382,12.0,37.0,2.0,55.0
6.357876,12.0,37.0,2.0,55.0
6.512002,12.0,37.0,2.0,55.0
6.167557,10.0,37.0,2.0,55.0
5.952494,12.0,37.0,2.0,55.0
5.441835,9.0,37.0,2.0,55.0
5.790019,12.0,37.0,2.0,55.0
6.357876,14.0,37.0,2.0,55.0
5.956096,12.0,37.0,2.0,55.0
5.595926,12.0,37.0,2.0,55.0
5.766215,12.0,37.0,2.0,55.0
6.293526,12.0,37.0,2.0,55.0
5.637238,8.0,37.0,2.0,46.0
6.134774,18.0,37.0,2.0,17.0
5.521845,15.0,37.0,2.0,55.0
5.53306,8.0,37.0,2.0,55.0
6.047781,8.0,37.0,2.0,27.0
5.954491,12.0,37.0,2.0,55.0
5.11926,12.0,37.0,2.0,55.0
6.629829,13.0,37.0,2.0,55.0
5.809643,11.0,37.0,2.0,55.0
5.477464,9.0,37.0,2.0,55.0
5.729413,17.0,37.0,2.0,55.0
4.607667,19.0,37.0,2.0,55.0
5.97718,12.0,37.0,2.0,27.0
6.085244,10.0,37.0,2.0,55.0
6.214816,10.0,37.0,2.0,55.0
5.595926,12.0,37.0,2.0,55.0
6.175587,12.0,37.0,2.0,55.0
6.175587,12.0,37.0,2.0,55.0
5.441835,12.0,37.0,2.0,39.0
6.09232,12.0,37.0,2.0,55.0
4.056789,10.0,37.0,2.0,55.0
6.2148,12.0,37.0,2.0,55.0
5.218795,12.0,37.0,2.0,55.0
6.047781,12.0,37.0,2.0,55.0
5.48264,12.0,37.0,2.0,55.0
6.092223,10.0,37.0,2.0,55.0
5.664895,13.0,37.0,2.0,55.0
6.001272,9.0,37.0,2.0,55.0
6.2148,15.0,37.0,2.0,55.0
5.952494,20.0,37.0,2.0,26.0
6.134774,17.0,37.0,2.0,55.0
6.068025,16.0,37.0,2.0,55.0
6.996622,12.0,37.0,2.0,1.0
5.664895,14.0,37.0,2.0,55.0
6.39709,16.0,37.0,2.0,36.0
7.017041,14.0,37.0,2.0,55.0
6.044645,9.0,37.0,2.0,55.0
5.581269,10.0,37.0,2.0,55.0
5.259597,10.0,37.0,2.0,17.0
5.995543,18.0,37.0,2.0,55.0
5.754098,12.0,37.0,2.0,55.0
5.778188,12.0,37.0,2.0,55.0
6.963936,12.0,37.0,2.0,55.0
5.847161,12.0,37.0,2.0,55.0
6.214808,8.0,37.0,2.0,55.0
5.904737,12.0,37.0,2.0,55.0
6.512002,14.0,37.0,2.0,55.0
5.830509,12.0,37.0,2.0,55.0
6.168564,8.0,37.0,2.0,55.0
5.670226,12.0,37.0,2.0,17.0
6.306591,12.0,37.0,2.0,55.0
5.847161,12.0,37.0,2.0,55.0
6.030495,12.0,37.0,2.0,55.0
6.047781,8.0,37.0,2.0,55.0
6.32398,12.0,37.0,2.0,55.0
6.2148,12.0,37.0,2.0,55.0
6.219787,20.0,37.0,2.0,42.0
6.645516,20.0,37.0,2.0,42.0
5.900161,7.0,37.0,2.0,55.0
5.354861,9.0,37.0,2.0,55.0
6.32398,12.0,37.0,2.0,55.0
5.741831,15.0,37.0,2.0,17.0
6.270879,7.0,37.0,2.0,55.0
6.2148,16.0,37.0,2.0,26.0
5.952494,12.0,37.0,2.0,55.0
5.767018,20.0,37.0,2.0,39.0
5.559572,12.0,37.0,2.0,55.0
6.477229,20.0,37.0,2.0,55.0
6.097075,17.0,37.0,2.0,17.0
6.068657,11.0,37.0,2.0,55.0
5.94949,16.0,37.0,2.0,55.0
5.952494,8.0,37.0,2.0,55.0
5.991822,18.0,37.0,2.0,6.0
5.384407,12.0,37.0,2.0,55.0
5.731519,12.0,37.0,2.0,26.0
5.298817,12.0,37.0,2.0,26.0
5.790019,14.0,37.0,2.0,37.0
6.23309,20.0,37.0,2.0,55.0
6.658924,14.0,37.0,2.0,55.0
6.134774,12.0,37.0,2.0,55.0
5.645379,16.0,37.0,2.0,55.0
6.032786,13.0,37.0,2.0,55.0
6.338016,9.0,37.0,2.0,55.0
5.940434,13.0,37.0,2.0,28.0
5.952494,12.0,37.0,2.0,55.0
6.001272,13.0,37.0,2.0,55.0
5.847161,11.0,37.0,2.0,55.0
6.252534,11.0,37.0,2.0,26.0
6.175587,12.0,37.0,2.0,55.0
6.134774,16.0,37.0,2.0,17.0
5.847161,8.0,37.0,2.0,26.0
6.070249,12.0,37.0,2.0,55.0
5.508687,15.0,37.0,2.0,55.0
6.175587,9.0,37.0,2.0,55.0
6.559587,16.0,37.0,2.0,17.0
6.288895,12.0,37.0,2.0,17.0
6.133523,12.0,37.0,2.0,55.0
6.175587,12.0,37.0,2.0,55.0
6.365842,16.0,37.0,2.0,55.0
6.357876,12.0,37.0,2.0,55.0
5.762596,11.0,37.0,2.0,55.0
5.790019,12.0,37.0,2.0,55.0
6.2148,16.0,37.0,2.0,54.0
6.050504,14.0,37.0,2.0,17.0
6.047781,12.0,37.0,2.0,55.0
7.205078,16.0,37.0,2.0,55.0
6.2148,16.0,37.0,2.0,55.0
6.288895,9.0,37.0,2.0,21.0
6.32398,16.0,37.0,2.0,55.0
3.547072,12.0,37.0,2.0,55.0
6.100879,14.0,37.0,2.0,55.0
5.790019,12.0,37.0,2.0,55.0
6.97712,13.0,37.0,2.0,55.0
6.288895,12.0,37.0,2.0,55.0
6.001272,12.0,37.0,2.0,55.0
6.963936,17.0,37.0,2.0,38.0
6.055928,12.0,37.0,2.0,55.0
6.453171,12.0,37.0,2.0,55.0
6.459212,16.0,37.0,2.0,27.0
5.461461,16.0,37.0,2.0,55.0
6.175587,13.0,37.0,2.0,47.0
6.793746,14.0,37.0,2.0,26.0
6.075835,16.0,37.0,2.0,38.0
5.760175,12.0,37.0,2.0,55.0
5.213715,12.0,37.0,2.0,55.0
5.847161,12.0,37.0,2.0,55.0
6.610929,12.0,37.0,2.0,55.0
5.654848,10.0,37.0,2.0,55.0
6.038651,12.0,37.0,2.0,55.0
6.594229,17.0,37.0,2.0,55.0
6.092223,12.0,37.0,2.0,55.0
6.126407,12.0,37.0,2.0,55.0
6.294843,12.0,37.0,2.0,55.0
6.332391,17.0,37.0,2.0,55.0
6.052383,12.0,37.0,2.0,39.0
5.952494,12.0,37.0,2.0,39.0
6.416135,11.0,37.0,2.0,39.0
6.258441,12.0,37.0,2.0,18.0
5.379986,11.0,37.0,2.0,18.0
5.760175,5.0,37.0,2.0,47.0
5.670212,12.0,37.0,2.0,39.0
6.060874,12.0,37.0,2.0,39.0
6.40316,16.0,37.0,2.0,42.0
5.664895,12.0,37.0,2.0,39.0
6.357876,12.0,37.0,2.0,54.0
5.758962,16.0,37.0,2.0,39.0
5.951994,12.0,37.0,2.0,39.0
5.936368,12.0,37.0,2.0,54.0
6.070693,8.0,37.0,2.0,39.0
6.432236,16.0,37.0,2.0,39.0
6.453171,19.0,37.0,2.0,18.0
5.590915,17.0,37.0,2.0,39.0
5.668519,9.0,37.0,2.0,39.0
6.2148,12.0,37.0,2.0,39.0
6.612447,12.0,37.0,2.0,32.0
5.664895,12.0,37.0,2.0,36.0
4.96271,9.0,37.0,2.0,21.0
6.006969,13.0,37.0,2.0,39.0
5.952494,12.0,37.0,2.0,39.0
6.175587,16.0,37.0,2.0,39.0
5.790019,16.0,37.0,2.0,39.0
5.9346,12.0,37.0,2.0,26.0
5.790019,15.0,37.0,2.0,17.0
5.971912,10.0,37.0,2.0,39.0
6.079246,12.0,37.0,2.0,39.0
3.913944,12.0,37.0,2.0,26.0
3.010052,20.0,37.0,2.0,39.0
5.595926,12.0,37.0,2.0,39.0
6.719541,16.0,37.0,2.0,39.0
5.946729,12.0,37.0,2.0,39.0
5.906584,12.0,37.0,2.0,39.0
5.716838,11.0,37.0,2.0,39.0
4.138494,10.0,37.0,2.0,51.0
5.453429,12.0,37.0,2.0,39.0
6.071764,8.0,37.0,2.0,1.0
6.594229,14.0,37.0,2.0,39.0
6.055026,12.0,37.0,2.0,17.0
6.357876,12.0,37.0,2.0,47.0
5.773331,11.0,37.0,2.0,39.0
6.645516,12.0,37.0,2.0,42.0
6.092223,12.0,37.0,2.0,28.0
6.045827,8.0,37.0,2.0,54.0
6.175587,12.0,37.0,2.0,54.0
5.259597,12.0,37.0,2.0,39.0
5.818998,12.0,37.0,2.0,42.0
6.102368,11.0,37.0,2.0,39.0
6.175587,11.0,37.0,2.0,26.0
5.46733,10.0,37.0,2.0,39.0
5.794127,8.0,37.0,2.0,21.0
6.540169,9.0,37.0,2.0,51.0
6.134774,12.0,37.0,2.0,39.0
6.176786,6.0,37.0,2.0,54.0
5.792955,12.0,37.0,2.0,39.0
4.479607,9.0,37.0,2.0,39.0
